year,month,city,district,price_riyals,area_m2,no_deals,status,realstate_cls,realstate_type
2018,مارس,جده,حي/النجمة,300000,900.0,1,معتمدة,,
2018,اكتوبر,جده,حي/النجمة,50000,900.0,1,معتمدة,,
2018,نوفمبر,جده,حي/النجمة,771000,2700.0,3,معتمدة,,
2018,ديسمبر,جده,حي/النجمة,1520000,3588.0,4,معتمدة,,
2018,يناير,جده,حي/النخيل,234000,661.81,1,معتمدة,,
2018,فبراير,جده,حي/النخيل,1295000,600.0,1,معتمدة,,
2018,مارس,جده,حي/النخيل,9000000,4696.05,1,معتمدة,,
2018,ابريل,جده,حي/النخيل,4700000,1750.0,2,معتمدة,,
2018,مايو,جده,حي/النخيل,5155096,3270.692,4,معتمدة,,
2018,يوليو,جده,حي/النخيل,2757779,2014.108,4,معتمدة,,
2018,سبتمبر,جده,حي/النخيل,1650000,1386.0,1,معتمدة,,
2018,اكتوبر,جده,حي/النخيل,12390000,2953.92,4,معتمدة,,
2018,نوفمبر,جده,حي/النخيل,130000,600.0,1,معتمدة,,
2018,ديسمبر,جده,حي/النخيل,40087250,21404.42,16,معتمدة,,
2018,يناير,جده,حي/النزلة الشرقية,600000,162.5,1,معتمدة,,
2018,فبراير,جده,حي/النزلة الشرقية,2100000,631.53,4,معتمدة,,
2018,مارس,جده,حي/النزلة الشرقية,2110095,767.72,3,معتمدة,,
2018,ابريل,جده,حي/النزلة الشرقية,858191,162.5,1,معتمدة,,
2018,مايو,جده,حي/النزلة الشرقية,580000,162.5,1,معتمدة,,
2018,يونيو,جده,حي/النزلة الشرقية,3200000,520.1,1,معتمدة,,
2018,يوليو,جده,حي/النزلة الشرقية,1710000,705.08,3,معتمدة,,
2018,اوغسطس,جده,حي/النزلة الشرقية,2665000,1010.31,3,معتمدة,,
2018,سبتمبر,جده,حي/النزلة الشرقية,1072242,272.9,2,معتمدة,,
2018,اكتوبر,جده,حي/النزلة الشرقية,1370000,401.93000000000006,3,معتمدة,,
2018,نوفمبر,جده,حي/النزلة الشرقية,2027428,845.1600000000001,3,معتمدة,,
2018,ديسمبر,جده,حي/النزلة الشرقية,5206306,1190.4599999999998,6,معتمدة,,
2018,يناير,جده,حي/النزلة اليمانية,1560000,669.15,2,معتمدة,,
2018,فبراير,جده,حي/النزلة اليمانية,849748,472.26,3,معتمدة,,
2018,مارس,جده,حي/النزلة اليمانية,210000,114.16,1,معتمدة,,
2018,ابريل,جده,حي/النزلة اليمانية,2919000,1438.26,7,معتمدة,,
2018,مايو,جده,حي/النزلة اليمانية,3585455,1594.75,3,معتمدة,,
2018,يوليو,جده,حي/النزلة اليمانية,70000,105.52,1,معتمدة,,
2018,اوغسطس,جده,حي/النزلة اليمانية,1450000,373.58,2,معتمدة,,
2018,سبتمبر,جده,حي/النزلة اليمانية,1620000,884.7700000000001,4,معتمدة,,
2018,اكتوبر,جده,حي/النزلة اليمانية,2710000,819.0500000000001,4,معتمدة,,
2018,نوفمبر,جده,حي/النزلة اليمانية,1275000,1166.31,4,معتمدة,,
2018,يناير,جده,حي/النزهة,6458359,3202.6300000000006,12,معتمدة,,
2018,فبراير,جده,حي/النزهة,16660524,9022.89,18,معتمدة,,
2018,مارس,جده,حي/النزهة,4857119,1992.5099999999998,12,معتمدة,,
2018,ابريل,جده,حي/النزهة,4784136,1252.4700000000003,11,معتمدة,,
2018,مايو,جده,حي/النزهة,8312075,2449.78,10,معتمدة,,
2018,يونيو,جده,حي/النزهة,6359900,1930.0200000000002,6,معتمدة,,
2018,يوليو,جده,حي/النزهة,10367375,4884.57,19,معتمدة,,
2018,اوغسطس,جده,حي/النزهة,5914500,1963.19,10,معتمدة,,
2018,سبتمبر,جده,حي/النزهة,10454211,4961.170000000001,18,معتمدة,,
2018,اكتوبر,جده,حي/النزهة,13289979,4520.61,15,معتمدة,,
2018,نوفمبر,جده,حي/النزهة,45377308,17911.270000000004,25,معتمدة,,
2018,ديسمبر,جده,حي/النزهة,9884200,4993.99,14,معتمدة,,
2018,يناير,جده,حي/النسيم,23364649,3736.33,13,معتمدة,,
2018,فبراير,جده,حي/النسيم,9778991,2603.9800000000005,14,معتمدة,,
2018,مارس,جده,حي/النسيم,11311000,3501.03,11,معتمدة,,
2018,ابريل,جده,حي/النسيم,7743692,3760.68,12,معتمدة,,
2018,مايو,جده,حي/النسيم,7693425,3022.3700000000003,9,معتمدة,,
2018,يوليو,جده,حي/النسيم,1626000,551.48,5,معتمدة,,
2018,اوغسطس,جده,حي/النسيم,2175000,2904.1099999999997,6,معتمدة,,
2018,سبتمبر,جده,حي/النسيم,12019896,2877.6,10,معتمدة,,
2018,اكتوبر,جده,حي/النسيم,19598005,5367.34,11,معتمدة,,
2018,نوفمبر,جده,حي/النسيم,9820541,4064.3999999999996,10,معتمدة,,
2018,ديسمبر,جده,حي/النسيم,48249000,7711.09,17,معتمدة,,
2018,يناير,جده,حي/النعيم,6084175,2286.125,5,معتمدة,,
2018,فبراير,جده,حي/النعيم,8494039,2591.15,6,معتمدة,,
2018,مارس,جده,حي/النعيم,16205000,2840.32,6,معتمدة,,
2018,ابريل,جده,حي/النعيم,11120000,1864.9,4,معتمدة,,
2018,مايو,جده,حي/النعيم,7128016,2034.12,5,معتمدة,,
2018,يونيو,جده,حي/النعيم,3318549,678.56,2,معتمدة,,
2018,يوليو,جده,حي/النعيم,17691800,3967.9,8,معتمدة,,
2018,اوغسطس,جده,حي/النعيم,7542945,1891.88,6,معتمدة,,
2018,سبتمبر,جده,حي/النعيم,19898400,4108.8099999999995,5,معتمدة,,
2018,اكتوبر,جده,حي/النعيم,37504894,7267.7175,12,معتمدة,,
2018,نوفمبر,جده,حي/النعيم,17126371,2471.68,5,معتمدة,,
2018,ديسمبر,جده,حي/النعيم,28107296,6797.3099999999995,14,معتمدة,,
2018,سبتمبر,جده,حي/النعيم غرب طريق المدينة,2024900,330.0,1,معتمدة,,
2018,يناير,جده,حي/النهضة,6800000,2083.49,6,معتمدة,,
2018,فبراير,جده,حي/النهضة,4300000,1565.4,5,معتمدة,,
2018,مارس,جده,حي/النهضة,14015000,3398.22,10,معتمدة,,
2018,ابريل,جده,حي/النهضة,22540000,3181.9,11,معتمدة,,
2018,مايو,جده,حي/النهضة,16544000,3865.5099999999993,11,معتمدة,,
2018,يونيو,جده,حي/النهضة,5199000,980.3100000000001,4,معتمدة,,
2018,يوليو,جده,حي/النهضة,16664525,5433.469999999999,11,معتمدة,,
2018,اوغسطس,جده,حي/النهضة,5500000,1415.8,4,معتمدة,,
2018,سبتمبر,جده,حي/النهضة,15030553,3543.23,8,معتمدة,,
2018,اكتوبر,جده,حي/النهضة,35070000,7687.1,6,معتمدة,,
2018,نوفمبر,جده,حي/النهضة,13879140,3414.29,7,معتمدة,,
2018,ديسمبر,جده,حي/النهضة,14983469,4620.0,7,معتمدة,,
2018,يناير,جده,حي/النور,4540000,4882.0,8,معتمدة,,
2018,فبراير,جده,حي/النور,4291000,8332.0,15,معتمدة,,
2018,مارس,جده,حي/النور,6315158,11581.0,20,معتمدة,,
2018,ابريل,جده,حي/النور,6550000,12427.5,22,معتمدة,,
2018,مايو,جده,حي/النور,2351750,5803.0,10,معتمدة,,
2018,يونيو,جده,حي/النور,1609000,3111.0,5,معتمدة,,
2018,يوليو,جده,حي/النور,14114000,17586.5,17,معتمدة,,
2018,اوغسطس,جده,حي/النور,4279676,5593.5,10,معتمدة,,
2018,سبتمبر,جده,حي/النور,5874065,11723.0,19,معتمدة,,
2018,اكتوبر,جده,حي/النور,5245000,12551.5,23,معتمدة,,
2018,نوفمبر,جده,حي/النور,7770503,13577.5,23,معتمدة,,
2018,ديسمبر,جده,حي/النور,6625000,11709.05,19,معتمدة,,
2018,يناير,جده,حي/الهجرة,1703000,22036.809999999998,17,معتمدة,,
2018,فبراير,جده,حي/الهجرة,643000,8711.0,10,معتمدة,,
2018,مارس,جده,حي/الهجرة,565000,8959.5,10,معتمدة,,
2018,ابريل,جده,حي/الهجرة,2650500,46314.0,50,معتمدة,,
2018,مايو,جده,حي/الهجرة,1388000,12579.0,15,معتمدة,,
2018,يونيو,جده,حي/الهجرة,317000,3600.0,4,معتمدة,,
2018,يوليو,جده,حي/الهجرة,1120000,17594.0,20,معتمدة,,
2018,اوغسطس,جده,حي/الهجرة,610000,6255.0,7,معتمدة,,
2018,سبتمبر,جده,حي/الهجرة,345000,5735.5,7,معتمدة,,
2018,اكتوبر,جده,حي/الهجرة,1780500,26838.0,31,معتمدة,,
2018,نوفمبر,جده,حي/الهجرة,1518000,19017.0,22,معتمدة,,
2018,ديسمبر,جده,حي/الهجرة,1452990,20165.5,23,معتمدة,,
2018,يناير,جده,حي/الهجرة شرق طريق المدينة,530000,4900.0,7,معتمدة,,
2018,فبراير,جده,حي/الهجرة شرق طريق المدينة,227500,3380.0,5,معتمدة,,
2018,مارس,جده,حي/الهجرة شرق طريق المدينة,789000,6687.5,9,معتمدة,,
2018,ابريل,جده,حي/الهجرة شرق طريق المدينة,718000,10412.0,12,معتمدة,,
2018,مايو,جده,حي/الهجرة شرق طريق المدينة,933500,4500.0,5,معتمدة,,
2018,يونيو,جده,حي/الهجرة شرق طريق المدينة,86000,1520.0,2,معتمدة,,
2018,يوليو,جده,حي/الهجرة شرق طريق المدينة,52000,900.0,1,معتمدة,,
2018,اوغسطس,جده,حي/الهجرة شرق طريق المدينة,413000,2700.0,3,معتمدة,,
2018,سبتمبر,جده,حي/الهجرة شرق طريق المدينة,924000,5740.0,7,معتمدة,,
2018,اكتوبر,جده,حي/الهجرة شرق طريق المدينة,661000,8995.5,10,معتمدة,,
2018,نوفمبر,جده,حي/الهجرة شرق طريق المدينة,540250,7790.0,10,معتمدة,,
2018,ديسمبر,جده,حي/الهجرة شرق طريق المدينة,6748000,75185.0,84,معتمدة,,
2018,فبراير,جده,حي/الهجيلية,515000,388.0,2,معتمدة,,
2018,يونيو,جده,حي/الهجيلية,490017,200.0,1,معتمدة,,
2018,يوليو,جده,حي/الهجيلية,345000,700.0,2,معتمدة,,
2018,يناير,جده,حي/الهدا,5092026,2111.14,5,معتمدة,,
2018,فبراير,جده,حي/الهدا,4159705,3570.5,6,معتمدة,,
2018,مارس,جده,حي/الهدا,3777778,1181.38,3,معتمدة,,
2018,ابريل,جده,حي/الهدا,4703000,2625.69,5,معتمدة,,
2018,مايو,جده,حي/الهدا,4701884,2478.5,5,معتمدة,,
2018,يونيو,جده,حي/الهدا,1375000,1425.0,3,معتمدة,,
2018,يوليو,جده,حي/الهدا,2523875,2192.5,4,معتمدة,,
2018,اوغسطس,جده,حي/الهدا,3864809,3137.25,5,معتمدة,,
2018,سبتمبر,جده,حي/الهدا,2586625,3587.5,7,معتمدة,,
2018,اكتوبر,جده,حي/الهدا,3805500,2591.75,5,معتمدة,,
2018,نوفمبر,جده,حي/الهدا,1600000,1816.01,3,معتمدة,,
2018,ديسمبر,جده,حي/الهدا,3091328,2145.01,5,معتمدة,,
2018,مارس,جده,حي/الهلال,740000,1800.0,2,معتمدة,,
2018,مايو,جده,حي/الهلال,773282,1800.0,2,معتمدة,,
2018,اكتوبر,جده,حي/الهلال,450000,900.0,1,معتمدة,,
2018,ديسمبر,جده,حي/الهلال,400000,900.0,1,معتمدة,,
2018,يناير,جده,حي/الهنداوية,640000,249.25,2,معتمدة,,
2018,فبراير,جده,حي/الهنداوية,1600000,158.15,2,معتمدة,,
2018,ابريل,جده,حي/الهنداوية,2250000,391.2,1,معتمدة,,
2018,مايو,جده,حي/الهنداوية,380000,262.57,3,معتمدة,,
2018,يونيو,جده,حي/الهنداوية,200000,74.47,1,معتمدة,,
2018,يوليو,جده,حي/الهنداوية,50000,390.0,1,معتمدة,,
2018,سبتمبر,جده,حي/الهنداوية,750000,339.0,1,معتمدة,,
2018,اكتوبر,جده,حي/الهنداوية,2650000,769.0,3,معتمدة,,
2018,نوفمبر,جده,حي/الهنداوية,470000,699.6700000000001,3,معتمدة,,
2018,ديسمبر,جده,حي/الهنداوية,1258575,807.3299999999999,4,معتمدة,,
2018,يناير,جده,حي/الواحة,33294123,11164.220999999994,74,معتمدة,,
2018,فبراير,جده,حي/الواحة,19842003,7502.14,45,معتمدة,,
2018,مارس,جده,حي/الواحة,16830038,9399.220000000001,48,معتمدة,,
2018,ابريل,جده,حي/الواحة,11960250,3812.5920000000006,20,معتمدة,,
2018,مايو,جده,حي/الواحة,25739096,14452.829999999996,46,معتمدة,,
2018,يونيو,جده,حي/الواحة,6474482,2223.1300000000006,13,معتمدة,,
2018,يوليو,جده,حي/الواحة,20043759,6875.290000000001,42,معتمدة,,
2018,اوغسطس,جده,حي/الواحة,12203213,5496.080000000001,33,معتمدة,,
2018,سبتمبر,جده,حي/الواحة,8251318,3330.8800000000006,24,معتمدة,,
2018,اكتوبر,جده,حي/الواحة,16031587,6522.3589999999995,28,معتمدة,,
2018,نوفمبر,جده,حي/الواحة,8495369,3325.2549999999997,17,معتمدة,,
2018,ديسمبر,جده,حي/الواحة,16972821,6407.46,29,معتمدة,,
2018,يناير,جده,حي/الوادى,12248500,9950.49,2,معتمدة,,
2018,فبراير,جده,حي/الوادى,58000000,32461.789999999997,10,معتمدة,,
2018,ابريل,جده,حي/الوادى,15440216,14286.8,2,معتمدة,,
2018,مايو,جده,حي/الوادى,46575260,29215.370000000003,8,معتمدة,,
2018,اوغسطس,جده,حي/الوادى,450000000,1859627.2699999998,3,معتمدة,,
2018,سبتمبر,جده,حي/الوادى,39999999,929813.635,3,معتمدة,,
2018,فبراير,جده,حي/الواسطة,150000,73.01,1,معتمدة,,
2018,يناير,جده,حي/الورود,2380000,559.54,3,معتمدة,,
2018,فبراير,جده,حي/الورود,1172123,213.8,1,معتمدة,,
2018,مارس,جده,حي/الورود,3000000,772.66,4,معتمدة,,
2018,ابريل,جده,حي/الورود,6310000,1627.07,6,معتمدة,,
2018,مايو,جده,حي/الورود,868000,182.56,1,معتمدة,,
2018,يونيو,جده,حي/الورود,1949213,355.98,2,معتمدة,,
2018,يوليو,جده,حي/الورود,4120000,1238.24,4,معتمدة,,
2018,اوغسطس,جده,حي/الورود,1800000,547.6800000000001,3,معتمدة,,
2018,سبتمبر,جده,حي/الورود,2050000,730.24,4,معتمدة,,
2018,اكتوبر,جده,حي/الورود,4600140,1584.86,7,معتمدة,,
2018,نوفمبر,جده,حي/الورود,3530557,876.06,5,معتمدة,,
2018,ديسمبر,جده,حي/الورود,2313977,562.5,3,معتمدة,,
2018,يناير,جده,حي/الوفاء,4095000,7166.23,8,معتمدة,,
2018,فبراير,جده,حي/الوفاء,5705000,14727.55,18,معتمدة,,
2018,مارس,جده,حي/الوفاء,9747540,18547.5,26,معتمدة,,
2018,ابريل,جده,حي/الوفاء,6636190,14370.63,21,معتمدة,,
2018,مايو,جده,حي/الوفاء,7228217,10975.5,15,معتمدة,,
2018,يونيو,جده,حي/الوفاء,2167108,3983.0,6,معتمدة,,
2018,يوليو,جده,حي/الوفاء,5420000,14468.5,18,معتمدة,,
2018,اوغسطس,جده,حي/الوفاء,1780000,4280.0,6,معتمدة,,
2018,سبتمبر,جده,حي/الوفاء,7496000,17873.0,23,معتمدة,,
2018,اكتوبر,جده,حي/الوفاء,4800000,13873.0,18,معتمدة,,
2018,نوفمبر,جده,حي/الوفاء,7909922,19939.89,28,معتمدة,,
2018,ديسمبر,جده,حي/الوفاء,13886000,33047.5,45,معتمدة,,
2018,يناير,جده,حي/الياقوت,39247812,22799.5,45,معتمدة,,
2018,فبراير,جده,حي/الياقوت,43148548,25315.46,49,معتمدة,,
2018,مارس,جده,حي/الياقوت,52644466,21465.47,57,معتمدة,,
2018,ابريل,جده,حي/الياقوت,45697982,22762.21,55,معتمدة,,
2018,مايو,جده,حي/الياقوت,49183530,21255.5,50,معتمدة,,
2018,يونيو,جده,حي/الياقوت,10807495,8904.0,15,معتمدة,,
2018,يوليو,جده,حي/الياقوت,29978374,17385.239999999998,41,معتمدة,,
2018,اوغسطس,جده,حي/الياقوت,23827707,11338.279999999999,28,معتمدة,,
2018,سبتمبر,جده,حي/الياقوت,23583253,16398.25,31,معتمدة,,
2018,اكتوبر,جده,حي/الياقوت,45644214,27886.12,49,معتمدة,,
2018,نوفمبر,جده,حي/الياقوت,36562773,22743.78,48,معتمدة,,
2018,ديسمبر,جده,حي/الياقوت,36491637,25693.5,46,معتمدة,,
2018,فبراير,جده,حي/ام السلم,350000,435.31,1,معتمدة,,
2018,مارس,جده,حي/ام السلم,550000,1704.13,2,معتمدة,,
2018,ابريل,جده,حي/ام السلم,3000000,3488.48,1,معتمدة,,
2018,مايو,جده,حي/ام السلم,383333,1658.17,2,معتمدة,,
2018,يوليو,جده,حي/ام السلم,13483746,4518.71,6,معتمدة,,
2018,سبتمبر,جده,حي/ام السلم,3950000,4685.19,5,معتمدة,,
2018,اكتوبر,جده,حي/ام السلم,1865000,2391.82,5,معتمدة,,
2018,نوفمبر,جده,حي/ام السلم,1600100,3376.82,3,معتمدة,,
2018,ديسمبر,جده,حي/ام السلم,4832500,4906.3099999999995,4,معتمدة,,
2018,يوليو,جده,حي/باب شريف,50000,88.0,1,معتمدة,,
2018,ديسمبر,جده,حي/باب شريف,250000,60.0,1,معتمدة,,
2018,اوغسطس,جده,حي/بترومين,11700,259.37,1,معتمدة,,
2018,يناير,جده,حي/بريمان,1310000,2378.04,2,معتمدة,,
2018,فبراير,جده,حي/بريمان,1570000,2566.45,4,معتمدة,,
2018,مارس,جده,حي/بريمان,840000,680.0,1,معتمدة,,
2018,ابريل,جده,حي/بريمان,2255000,23179.26,2,معتمدة,,
2018,مايو,جده,حي/بريمان,1285796,2790.84,2,معتمدة,,
2018,يوليو,جده,حي/بريمان,775000,1348.03,3,معتمدة,,
2018,اوغسطس,جده,حي/بريمان,330000,99.26,1,معتمدة,,
2018,اكتوبر,جده,حي/بريمان,3980000,2396.6400000000003,4,معتمدة,,
2018,نوفمبر,جده,حي/بريمان,700000,4171.62,3,معتمدة,,
2018,ديسمبر,جده,حي/بريمان,2813000,1994.08,4,معتمدة,,
2018,يناير,جده,حي/بنى مالك,4141732,2129.5299999999997,8,معتمدة,,
2018,فبراير,جده,حي/بنى مالك,15474168,3101.01,13,معتمدة,,
2018,مارس,جده,حي/بنى مالك,8824000,2190.0299999999997,5,معتمدة,,
2018,ابريل,جده,حي/بنى مالك,13177679,2725.105,12,معتمدة,,
2018,مايو,جده,حي/بنى مالك,4442743,2211.34,11,معتمدة,,
2018,يونيو,جده,حي/بنى مالك,5088147,980.75,5,معتمدة,,
2018,يوليو,جده,حي/بنى مالك,6314939,2283.46,12,معتمدة,,
2018,اوغسطس,جده,حي/بنى مالك,3701874,1489.5800000000002,7,معتمدة,,
2018,سبتمبر,جده,حي/بنى مالك,11688355,3112.22,11,معتمدة,,
2018,اكتوبر,جده,حي/بنى مالك,6720270,4612.030000000001,11,معتمدة,,
2018,نوفمبر,جده,حي/بنى مالك,11589744,3342.7999999999997,13,معتمدة,,
2018,ديسمبر,جده,حي/بنى مالك,4617233,1754.81,9,معتمدة,,
2018,فبراير,جده,حي/ثول,110000,167.71,1,معتمدة,,
2018,ابريل,جده,حي/ثول,260000,795.5,2,معتمدة,,
2018,مايو,جده,حي/ثول,40000,400.0,1,معتمدة,,
2018,يونيو,جده,حي/ثول,2300000,5276.64,1,معتمدة,,
2018,يوليو,جده,حي/ثول,50000,400.0,1,معتمدة,,
2018,اوغسطس,جده,حي/ثول,445000,1221.22,4,معتمدة,,
2018,سبتمبر,جده,حي/ثول,200000,560.0,1,معتمدة,,
2018,اكتوبر,جده,حي/ثول,360000,955.0,2,معتمدة,,
2018,نوفمبر,جده,حي/ثول,100000,400.0,1,معتمدة,,
2018,ديسمبر,جده,حي/ثول,610000,1660.0,4,معتمدة,,
2018,يناير,جده,حي/جوهرة العروس,15959317,79432.53000000001,91,معتمدة,,
2018,فبراير,جده,حي/جوهرة العروس,13579550,76002.6,92,معتمدة,,
2018,مارس,جده,حي/جوهرة العروس,13312750,75703.09,94,معتمدة,,
2018,ابريل,جده,حي/جوهرة العروس,20985179,125510.60000000002,137,معتمدة,,
2018,مايو,جده,حي/جوهرة العروس,11660384,66642.57,80,معتمدة,,
2018,يونيو,جده,حي/جوهرة العروس,3595386,18798.559999999998,23,معتمدة,,
2018,يوليو,جده,حي/جوهرة العروس,18756735,112363.50999999998,131,معتمدة,,
2018,اوغسطس,جده,حي/جوهرة العروس,9598300,55626.76500000001,70,معتمدة,,
2018,سبتمبر,جده,حي/جوهرة العروس,10800101,70537.06,87,معتمدة,,
2018,اكتوبر,جده,حي/جوهرة العروس,29476100,154993.71,194,معتمدة,,
2018,نوفمبر,جده,حي/جوهرة العروس,27083270,147646.20000000004,183,معتمدة,,
2018,ديسمبر,جده,حي/جوهرة العروس,45865500,228487.25999999998,280,معتمدة,,
2018,يناير,جده,حي/جوهرة ثول,40000,900.0,1,معتمدة,,
2018,فبراير,جده,حي/جوهرة ثول,30000,900.0,1,معتمدة,,
2018,مايو,جده,حي/جوهرة ثول,50000,900.0,1,معتمدة,,
2018,اوغسطس,جده,حي/جوهرة ثول,187500,2700.0,3,معتمدة,,
2018,اكتوبر,جده,حي/جوهرة ثول,595000,1800.0,2,معتمدة,,
2018,ديسمبر,جده,حي/جوهرة ثول,85000,900.0,1,معتمدة,,
2018,مارس,جده,حي/حارة برا,100000,174.0,1,معتمدة,,
2018,يوليو,جده,حي/حارة برا,246750,100.0,1,معتمدة,,
2018,اكتوبر,جده,حي/حارة برا,100000,100.0,1,معتمدة,,
2018,سبتمبر,جده,حي/حداء,1316000,1464.295,2,معتمدة,,
2018,نوفمبر,جده,حي/حداء,356400,1279.65,1,معتمدة,,
2018,مايو,جده,حي/حى الأمير فواز الجنوبى,95000,575.0,1,معتمدة,,
2018,يناير,جده,حي/خليج سلمان,5000000,1476.18,1,معتمدة,,
2018,فبراير,جده,حي/خليج سلمان,2250000,600.0,1,معتمدة,,
2018,مارس,جده,حي/خليج سلمان,14000000,4200.0,7,معتمدة,,
2018,ابريل,جده,حي/خليج سلمان,6000000,1800.0,3,معتمدة,,
2018,مايو,جده,حي/خليج سلمان,4000000,1200.0,2,معتمدة,,
2018,اكتوبر,جده,حي/خليج سلمان,5350000,2076.19,2,معتمدة,,
2018,نوفمبر,جده,حي/خليج سلمان,4200000,1266.1399999999999,2,معتمدة,,
2018,يناير,جده,حي/درة العروس,5250000,1598.17,2,معتمدة,,
2018,فبراير,جده,حي/درة العروس,2399999,6690.0,7,معتمدة,,
2018,ابريل,جده,حي/درة العروس,3900000,1302.18,1,معتمدة,,
2018,مايو,جده,حي/درة العروس,11537601,3491.91,5,معتمدة,,
2018,يونيو,جده,حي/درة العروس,2200000,532.19,1,معتمدة,,
2018,يوليو,جده,حي/درة العروس,5450000,2081.33,3,معتمدة,,
2018,اوغسطس,جده,حي/درة العروس,4300000,1028.44,1,معتمدة,,
2018,سبتمبر,جده,حي/درة العروس,5200000,1058.0900000000001,2,معتمدة,,
2018,اكتوبر,جده,حي/درة العروس,3931025,1487.41,2,معتمدة,,
2018,نوفمبر,جده,حي/درة العروس,22500000,3057.5,3,معتمدة,,
2018,يناير,جده,حي/ذهبان,9310649,238020.26200000002,13,معتمدة,,
2018,فبراير,جده,حي/ذهبان,1427306,852.5,2,معتمدة,,
2018,مارس,جده,حي/ذهبان,1001653,227411.17,2,معتمدة,,
2018,ابريل,جده,حي/ذهبان,5812000,18371.66,7,معتمدة,,
2018,مايو,جده,حي/ذهبان,412765,282.37,1,معتمدة,,
2018,يوليو,جده,حي/ذهبان,1040000,8623.699999999999,5,معتمدة,,
2018,اوغسطس,جده,حي/ذهبان,1999308,1673.8400000000001,2,معتمدة,,
2018,سبتمبر,جده,حي/ذهبان,2144664,3248.9399999999996,3,معتمدة,,
2018,اكتوبر,جده,حي/ذهبان,6060896,106140.0,3,معتمدة,,
2018,نوفمبر,جده,حي/ذهبان,2366000,5902.4,8,معتمدة,,
2018,ديسمبر,جده,حي/ذهبان,3675908,8732.36,13,معتمدة,,
2018,فبراير,جده,حي/شرق السليمانية,1100000,600.0,1,معتمدة,,
2018,اكتوبر,جده,حي/شرق طريق المدينة كيلو 14/13,3500000,750.0,1,معتمدة,,
2018,يناير,جده,حي/طيبة,20475173,12324.150000000001,23,معتمدة,,
2018,فبراير,جده,حي/طيبة,15492570,9868.59,16,معتمدة,,
2018,مارس,جده,حي/طيبة,20923075,17036.309999999998,21,معتمدة,,
2018,ابريل,جده,حي/طيبة,28195487,12760.77,23,معتمدة,,
2018,مايو,جده,حي/طيبة,28152632,16553.980000000003,26,معتمدة,,
2018,يونيو,جده,حي/طيبة,3040000,1408.5,3,معتمدة,,
2018,يوليو,جده,حي/طيبة,28781923,16427.74,21,معتمدة,,
2018,اوغسطس,جده,حي/طيبة,19683028,6065.929999999999,11,معتمدة,,
2018,سبتمبر,جده,حي/طيبة,13928877,11841.699999999999,15,معتمدة,,
2018,اكتوبر,جده,حي/طيبة,19821125,16719.5,21,معتمدة,,
2018,نوفمبر,جده,حي/طيبة,23371300,20443.440000000002,27,معتمدة,,
2018,ديسمبر,جده,حي/طيبة,41742805,36210.75,56,معتمدة,,
2018,مارس,جده,حي/عنيكش,170000,162.25,1,معتمدة,,
2018,يوليو,جده,حي/عنيكش,9950001,1643.0,1,معتمدة,,
2018,سبتمبر,جده,حي/عنيكش,900000,621.5899999999999,2,معتمدة,,
2018,ديسمبر,جده,حي/عنيكش,164000,112.1,1,معتمدة,,
2018,يناير,جده,حي/غليل,1311217,441.29,2,معتمدة,,
2018,فبراير,جده,حي/غليل,4370000,1082.825,3,معتمدة,,
2018,ابريل,جده,حي/غليل,4480000,1317.1200000000001,4,معتمدة,,
2018,مايو,جده,حي/غليل,1720000,857.65,4,معتمدة,,
2018,يونيو,جده,حي/غليل,240000,100.65,1,معتمدة,,
2018,يوليو,جده,حي/غليل,1169000,8241.32,3,معتمدة,,
2018,اوغسطس,جده,حي/غليل,50000,155.2,1,معتمدة,,
2018,سبتمبر,جده,حي/غليل,250000,161.3,1,معتمدة,,
2018,اكتوبر,جده,حي/غليل,490000,254.93,2,معتمدة,,
2018,نوفمبر,جده,حي/غليل,685000,683.03,4,معتمدة,,
2018,ديسمبر,جده,حي/غليل,900000,279.87,1,معتمدة,,
2018,ابريل,جده,حي/قاعدة الملك فيصل البحرية,17000000,9862.93,1,معتمدة,,
2018,مارس,جده,حي/قباء,850000,1200.0,1,معتمدة,,
2018,ابريل,جده,حي/قباء,3101000,927.03,2,معتمدة,,
2018,يوليو,جده,حي/قباء,1200000,1198.5,1,معتمدة,,
2018,نوفمبر,جده,حي/قباء,1500000,600.0,1,معتمدة,,
2018,ديسمبر,جده,حي/قباء,2360000,2400.0,2,معتمدة,,
2018,فبراير,جده,حي/كيلو 14,278000,100.1,1,معتمدة,,
2018,ديسمبر,جده,حي/كيلو 14,100000,100.1,1,معتمدة,,
2018,يناير,جده,حي/مدائن الفهد,3131000,1199.38,6,معتمدة,,
2018,فبراير,جده,حي/مدائن الفهد,6839984,2962.5600000000004,12,معتمدة,,
2018,مارس,جده,حي/مدائن الفهد,6704878,1834.18,6,معتمدة,,
2018,ابريل,جده,حي/مدائن الفهد,17794335,5266.41,16,معتمدة,,
2018,مايو,جده,حي/مدائن الفهد,9687624,3010.8700000000003,15,معتمدة,,
2018,يونيو,جده,حي/مدائن الفهد,1492965,800.27,3,معتمدة,,
2018,يوليو,جده,حي/مدائن الفهد,15378078,4511.3099999999995,11,معتمدة,,
2018,اوغسطس,جده,حي/مدائن الفهد,9211081,2822.26,6,معتمدة,,
2018,سبتمبر,جده,حي/مدائن الفهد,13792423,2009.6999999999998,8,معتمدة,,
2018,اكتوبر,جده,حي/مدائن الفهد,6367539,2664.34,10,معتمدة,,
