year,month,city,district,price_riyals,area_m2,no_deals,status,realstate_cls,realstate_type
2018,نوفمبر,مكة المكرمة,حي/الجعرانه شرق المسجد,270000,219.31,1,معتمدة,,
2018,مارس,مكة المكرمة,حي/الجهة الغربية بحى العزيزية,5000000,900.0,1,معتمدة,,
2018,نوفمبر,مكة المكرمة,حي/الجهة الغربية بحى العزيزية خلف مدرسة العزيزية,22646000,872.52,2,معتمدة,,
2018,سبتمبر,مكة المكرمة,حي/الجهوه وادى دفاق,29100000,783272.3400000001,2,معتمدة,,
2018,يناير,مكة المكرمة,حي/الحسينية,1390000,3132.9251000000004,3,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الحسينية,1167000,2202.28,2,معتمدة,,
2018,مارس,مكة المكرمة,حي/الحسينية,1600000,1468.2,2,معتمدة,,
2018,ابريل,مكة المكرمة,حي/الحسينية,120142,1550.66,1,معتمدة,,
2018,مايو,مكة المكرمة,حي/الحسينية,500000,1045.7,1,معتمدة,,
2018,يونيو,مكة المكرمة,حي/الحسينية,220000,558.23,1,معتمدة,,
2018,سبتمبر,مكة المكرمة,حي/الحسينية,50000,599.1,1,معتمدة,,
2018,اكتوبر,مكة المكرمة,حي/الحسينية,750000,2052.32,2,معتمدة,,
2018,نوفمبر,مكة المكرمة,حي/الحسينية,500000,800.0,1,معتمدة,,
2018,ديسمبر,مكة المكرمة,حي/الحسينية,1070000,2370.7,4,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الحسينية القرعاء,100000,1048.34,1,معتمدة,,
2018,اكتوبر,مكة المكرمة,حي/الحسينية القرعاء,210000,541.5,1,معتمدة,,
2018,ديسمبر,مكة المكرمة,حي/الحسينية القرعاء,325000,892.51,1,معتمدة,,
2018,ابريل,مكة المكرمة,حي/الحسينية حارة الشنابرة,152672,1178.5,1,معتمدة,,
2018,مايو,مكة المكرمة,حي/الحسينية حارة الشنابرة,40000,894.4,1,معتمدة,,
2018,اكتوبر,مكة المكرمة,حي/الحسينية حارة الشنابرة,135000,736.35,1,معتمدة,,
2018,مايو,مكة المكرمة,حي/الحفائر,3062090,244.66,1,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الحفائر محلة الباب,3598978,251.87,1,معتمدة,,
2018,يناير,مكة المكرمة,حي/الحمراء,5600000,3682.0,7,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الحمراء,2750000,650.47,2,معتمدة,,
2018,مارس,مكة المكرمة,حي/الحمراء,25967494,20679.86,32,معتمدة,,
2018,ابريل,مكة المكرمة,حي/الحمراء,10572000,3309.17,10,معتمدة,,
2018,مايو,مكة المكرمة,حي/الحمراء,1850000,684.65,2,معتمدة,,
2018,يونيو,مكة المكرمة,حي/الحمراء,2590000,867.79,2,معتمدة,,
2018,اوغسطس,مكة المكرمة,حي/الحمراء,2135000,770.64,2,معتمدة,,
2018,سبتمبر,مكة المكرمة,حي/الحمراء,5130000,1236.71,4,معتمدة,,
2018,اكتوبر,مكة المكرمة,حي/الحمراء,8040000,6809.08,13,معتمدة,,
2018,نوفمبر,مكة المكرمة,حي/الحمراء,10518000,21519.320000000003,17,معتمدة,,
2018,ديسمبر,مكة المكرمة,حي/الحمراء,20427494,12770.980000000001,21,معتمدة,,
2018,يوليو,مكة المكرمة,حي/الحمراء الاضافى المعدل,10239000,1559.25,1,معتمدة,,
2018,سبتمبر,مكة المكرمة,حي/الحمراء الاضافى المعدل,7094588,1559.25,1,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الحمراء المعتمد,2000000,504.0,1,معتمدة,,
2018,مارس,مكة المكرمة,حي/الحمراء الواقع على يمين الذاهب الى جدة الطريق,5300000,547.35,1,معتمدة,,
2018,اوغسطس,مكة المكرمة,حي/الحمراء الواقع على يمين الذاهب الى جدة الطريق,2100000,273.675,1,معتمدة,,
2018,نوفمبر,مكة المكرمة,حي/الحمراء الواقع على يمين الذاهب الى جدة الطريق,600000,1500.0,2,معتمدة,,
